School_ID,School,METRIC_NAME,METRIC_VALUE
222178,Abilene Christian University,Academic Support Expenses Per FTE (FASB),2642
222178,Abilene Christian University,Institutional Support Expenses Per FTE (FASB),7628
222178,Abilene Christian University,Instruction Expenses Per FTE (FASB),9692
222178,Abilene Christian University,Student Services Expenses Per FTE (FASB),7260
222178,Abilene Christian University,Core Expenses (FASB),135032653
222178,Abilene Christian University,Endowment Asset Value,753723541
222178,Abilene Christian University,12-Month FTE Enrollment,4645
222628,Amberton University,Endowment Asset Value,45983455
222628,Amberton University,Core Expenses (FASB),6587762
222628,Amberton University,12-Month FTE Enrollment,691
222628,Amberton University,Academic Support Expenses Per FTE (FASB),736
222628,Amberton University,Institutional Support Expenses Per FTE (FASB),2669
222628,Amberton University,Instruction Expenses Per FTE (FASB),4066
222628,Amberton University,Student Services Expenses Per FTE (FASB),707
222983,Austin College,12-Month FTE Enrollment,1163
222983,Austin College,Core Expenses (FASB),42322102
222983,Austin College,Endowment Asset Value,171640451
222983,Austin College,Student Services Expenses Per FTE (FASB),7768
222983,Austin College,Academic Support Expenses Per FTE (FASB),1519
222983,Austin College,Institutional Support Expenses Per FTE (FASB),11042
222983,Austin College,Instruction Expenses Per FTE (FASB),15720
223001,Austin Presbyterian Theological Seminary,Endowment Asset Value,148088138
223001,Austin Presbyterian Theological Seminary,Core Expenses (FASB),10569346
223001,Austin Presbyterian Theological Seminary,Student Services Expenses Per FTE (FASB),8719
223001,Austin Presbyterian Theological Seminary,12-Month FTE Enrollment,119
223001,Austin Presbyterian Theological Seminary,Institutional Support Expenses Per FTE (FASB),29932
223001,Austin Presbyterian Theological Seminary,Academic Support Expenses Per FTE (FASB),15924
223001,Austin Presbyterian Theological Seminary,Instruction Expenses Per FTE (FASB),34243
223117,Baptist Missionary Association Theological Seminary,Endowment Asset Value,1605707
223117,Baptist Missionary Association Theological Seminary,Core Expenses (FASB),1454279
223117,Baptist Missionary Association Theological Seminary,12-Month FTE Enrollment,44
223117,Baptist Missionary Association Theological Seminary,Instruction Expenses Per FTE (FASB),8028
223117,Baptist Missionary Association Theological Seminary,Academic Support Expenses Per FTE (FASB),5183
223117,Baptist Missionary Association Theological Seminary,Institutional Support Expenses Per FTE (FASB),12636
223117,Baptist Missionary Association Theological Seminary,Student Services Expenses Per FTE (FASB),181
224004,Concordia University Texas,Endowment Asset Value,28422359
224004,Concordia University Texas,Core Expenses (FASB),46507792
224004,Concordia University Texas,Academic Support Expenses Per FTE (FASB),1928
224004,Concordia University Texas,Institutional Support Expenses Per FTE (FASB),5259
224004,Concordia University Texas,12-Month FTE Enrollment,1812
224004,Concordia University Texas,Instruction Expenses Per FTE (FASB),5782
224004,Concordia University Texas,Student Services Expenses Per FTE (FASB),12184
224226,Dallas Baptist University,Endowment Asset Value,65529061
224226,Dallas Baptist University,Institutional Support Expenses Per FTE (FASB),5580
224226,Dallas Baptist University,Instruction Expenses Per FTE (FASB),9507
224226,Dallas Baptist University,Core Expenses (FASB),89480880
224226,Dallas Baptist University,Academic Support Expenses Per FTE (FASB),1401
224226,Dallas Baptist University,Student Services Expenses Per FTE (FASB),10135
224226,Dallas Baptist University,12-Month FTE Enrollment,3361
224244,Dallas Christian College,Academic Support Expenses Per FTE (FASB),2728
224244,Dallas Christian College,Endowment Asset Value,447066
224244,Dallas Christian College,Core Expenses (FASB),4652260
224244,Dallas Christian College,Institutional Support Expenses Per FTE (FASB),4715
224244,Dallas Christian College,12-Month FTE Enrollment,214
224244,Dallas Christian College,Student Services Expenses Per FTE (FASB),7000
224244,Dallas Christian College,Instruction Expenses Per FTE (FASB),5869
224305,Dallas Theological Seminary,Endowment Asset Value,71902554
224305,Dallas Theological Seminary,Academic Support Expenses Per FTE (FASB),2887
224305,Dallas Theological Seminary,Core Expenses (FASB),45880690
224305,Dallas Theological Seminary,Instruction Expenses Per FTE (FASB),10395
224305,Dallas Theological Seminary,12-Month FTE Enrollment,1514
224305,Dallas Theological Seminary,Institutional Support Expenses Per FTE (FASB),10070
224305,Dallas Theological Seminary,Student Services Expenses Per FTE (FASB),4019
224323,University of Dallas,Endowment Asset Value,90219000
224323,University of Dallas,Institutional Support Expenses Per FTE (FASB),7849
224323,University of Dallas,Core Expenses (FASB),56893000
224323,University of Dallas,Academic Support Expenses Per FTE (FASB),3610
224323,University of Dallas,Instruction Expenses Per FTE (FASB),12355
224323,University of Dallas,12-Month FTE Enrollment,1985
224323,University of Dallas,Student Services Expenses Per FTE (FASB),4750
224527,East Texas Baptist University,Endowment Asset Value,70853780
224527,East Texas Baptist University,Core Expenses (FASB),34752384
224527,East Texas Baptist University,12-Month FTE Enrollment,1529
224527,East Texas Baptist University,Student Services Expenses Per FTE (FASB),8872
224527,East Texas Baptist University,Institutional Support Expenses Per FTE (FASB),5397
224527,East Texas Baptist University,Academic Support Expenses Per FTE (FASB),878
224527,East Texas Baptist University,Instruction Expenses Per FTE (FASB),7581
224712,Episcopal Theological Seminary of the Southwest,Endowment Asset Value,42403323
224712,Episcopal Theological Seminary of the Southwest,Student Services Expenses Per FTE (FASB),8587
224712,Episcopal Theological Seminary of the Southwest,Core Expenses (FASB),9191794
224712,Episcopal Theological Seminary of the Southwest,12-Month FTE Enrollment,90
224712,Episcopal Theological Seminary of the Southwest,Academic Support Expenses Per FTE (FASB),14465
224712,Episcopal Theological Seminary of the Southwest,Institutional Support Expenses Per FTE (FASB),31887
224712,Episcopal Theological Seminary of the Southwest,Instruction Expenses Per FTE (FASB),43030
225247,Hardin-Simmons University,Student Services Expenses Per FTE (FASB),8452
225247,Hardin-Simmons University,Instruction Expenses Per FTE (FASB),11093
225247,Hardin-Simmons University,Institutional Support Expenses Per FTE (FASB),6882
225247,Hardin-Simmons University,Core Expenses (FASB),45031883
225247,Hardin-Simmons University,Endowment Asset Value,213618188
225247,Hardin-Simmons University,12-Month FTE Enrollment,1649
225247,Hardin-Simmons University,Academic Support Expenses Per FTE (FASB),882
225399,Houston Christian University,Endowment Asset Value,131481153
225399,Houston Christian University,Core Expenses (FASB),73120858
225399,Houston Christian University,Institutional Support Expenses Per FTE (FASB),5462
225399,Houston Christian University,Academic Support Expenses Per FTE (FASB),1058
225399,Houston Christian University,Instruction Expenses Per FTE (FASB),5846
225399,Houston Christian University,12-Month FTE Enrollment,3858
225399,Houston Christian University,Student Services Expenses Per FTE (FASB),3544
225548,Howard Payne University,Endowment Asset Value,83111367
225548,Howard Payne University,Institutional Support Expenses Per FTE (FASB),7524
225548,Howard Payne University,Core Expenses (FASB),20593963
225548,Howard Payne University,12-Month FTE Enrollment,713
225548,Howard Payne University,Instruction Expenses Per FTE (FASB),9885
225548,Howard Payne University,Academic Support Expenses Per FTE (FASB),1411
225548,Howard Payne University,Student Services Expenses Per FTE (FASB),10063
225575,Huston-Tillotson University,Core Expenses (FASB),27127285
225575,Huston-Tillotson University,Endowment Asset Value,12783479
225575,Huston-Tillotson University,12-Month FTE Enrollment,639
225575,Huston-Tillotson University,Academic Support Expenses Per FTE (FASB),3824
225575,Huston-Tillotson University,Instruction Expenses Per FTE (FASB),9157
225575,Huston-Tillotson University,Institutional Support Expenses Per FTE (FASB),18696
225575,Huston-Tillotson University,Student Services Expenses Per FTE (FASB),3933
225627,University of the Incarnate Word,Endowment Asset Value,167858133
225627,University of the Incarnate Word,Instruction Expenses Per FTE (FASB),11836
225627,University of the Incarnate Word,Institutional Support Expenses Per FTE (FASB),8391
225627,University of the Incarnate Word,Academic Support Expenses Per FTE (FASB),4191
225627,University of the Incarnate Word,Core Expenses (FASB),202343642
225627,University of the Incarnate Word,Student Services Expenses Per FTE (FASB),4223
225627,University of the Incarnate Word,12-Month FTE Enrollment,6465
225876,Jacksonville College-Main Campus,Institutional Support Expenses Per FTE (FASB),6700
225876,Jacksonville College-Main Campus,Endowment Asset Value,1327909
225876,Jacksonville College-Main Campus,Core Expenses (FASB),4173121
225876,Jacksonville College-Main Campus,12-Month FTE Enrollment,352
225876,Jacksonville College-Main Campus,Academic Support Expenses Per FTE (FASB),1245
225876,Jacksonville College-Main Campus,Instruction Expenses Per FTE (FASB),1739
225876,Jacksonville College-Main Campus,Student Services Expenses Per FTE (FASB),2171
225885,Jarvis Christian University,Endowment Asset Value,14315036
225885,Jarvis Christian University,Core Expenses (FASB),16939575
225885,Jarvis Christian University,12-Month FTE Enrollment,728
225885,Jarvis Christian University,Institutional Support Expenses Per FTE (FASB),5947
225885,Jarvis Christian University,Instruction Expenses Per FTE (FASB),6386
225885,Jarvis Christian University,Academic Support Expenses Per FTE (FASB),5482
225885,Jarvis Christian University,Student Services Expenses Per FTE (FASB),4484
226231,LeTourneau University,Endowment Asset Value,27831294
226231,LeTourneau University,Core Expenses (FASB),44554759
226231,LeTourneau University,Instruction Expenses Per FTE (FASB),10374
226231,LeTourneau University,Institutional Support Expenses Per FTE (FASB),5075
226231,LeTourneau University,12-Month FTE Enrollment,2141
226231,LeTourneau University,Academic Support Expenses Per FTE (FASB),1199
226231,LeTourneau University,Student Services Expenses Per FTE (FASB),3920
226383,Lubbock Christian University,Core Expenses (FASB),31488730
226383,Lubbock Christian University,Endowment Asset Value,36631268
226383,Lubbock Christian University,12-Month FTE Enrollment,1334
226383,Lubbock Christian University,Academic Support Expenses Per FTE (FASB),1206
226383,Lubbock Christian University,Instruction Expenses Per FTE (FASB),7944
226383,Lubbock Christian University,Institutional Support Expenses Per FTE (FASB),3220
226383,Lubbock Christian University,Student Services Expenses Per FTE (FASB),6662
226471,University of Mary Hardin-Baylor,Instruction Expenses Per FTE (FASB),10900
226471,University of Mary Hardin-Baylor,Endowment Asset Value,112726473
226471,University of Mary Hardin-Baylor,Core Expenses (FASB),75424818
226471,University of Mary Hardin-Baylor,Academic Support Expenses Per FTE (FASB),1793
226471,University of Mary Hardin-Baylor,Institutional Support Expenses Per FTE (FASB),4703
226471,University of Mary Hardin-Baylor,12-Month FTE Enrollment,3227
226471,University of Mary Hardin-Baylor,Student Services Expenses Per FTE (FASB),5977
226587,McMurry University,12-Month FTE Enrollment,1105
226587,McMurry University,Endowment Asset Value,106419941
226587,McMurry University,Core Expenses (FASB),24902082
226587,McMurry University,Academic Support Expenses Per FTE (FASB),2186
226587,McMurry University,Institutional Support Expenses Per FTE (FASB),5747
226587,McMurry University,Instruction Expenses Per FTE (FASB),9390
226587,McMurry University,Student Services Expenses Per FTE (FASB),3422
227289,Oblate School of Theology,Endowment Asset Value,35551227
227289,Oblate School of Theology,Core Expenses (FASB),7685740
227289,Oblate School of Theology,Academic Support Expenses Per FTE (FASB),1909
227289,Oblate School of Theology,12-Month FTE Enrollment,143
227289,Oblate School of Theology,Institutional Support Expenses Per FTE (FASB),14005
227289,Oblate School of Theology,Student Services Expenses Per FTE (FASB),15
227289,Oblate School of Theology,Instruction Expenses Per FTE (FASB),35659
